uf,cod_uf,cod_mun,municipio,populacao_raw,populacao,cod_ibge,municipio_clean
SP,350,127040,Corumbataí,4296.0,4296,350127040,CORUMBATAI
SP,350,128030,Cosmópolis,61167.0,61167,350128030,COSMOPOLIS
SP,350,129020,Cosmorama,9019.0,9019,350129020,COSMORAMA
SP,350,130090,Cotia,289493.0,289493,350130090,COTIA
SP,350,131080,Cravinhos,34307.0,34307,350131080,CRAVINHOS
SP,350,132070,Cristais Paulista,9600.0,9600,350132070,CRISTAIS PAULISTA
SP,350,133060,Cruzália,2123.0,2123,350133060,CRUZALIA
SP,350,134050,Cruzeiro,76444.0,76444,350134050,CRUZEIRO
SP,350,135040,Cubatão,114870.0,114870,350135040,CUBATAO
SP,350,136030,Cunha,22460.0,22460,350136030,CUNHA
SP,350,137020,Descalvado,32663.0,32663,350137020,DESCALVADO
SP,350,138010,Diadema,403579.0,403579,350138010,DIADEMA
SP,350,138500,Dirce Reis,1639.0,1639,350138500,DIRCE REIS
SP,350,139000,Divinolândia,11305.0,11305,350139000,DIVINOLANDIA
SP,350,140070,Dobrada,8986.0,8986,350140070,DOBRADA
SP,350,141060,Dois Córregos,24847.0,24847,350141060,DOIS CORREGOS
SP,350,142050,Dolcinópolis,2254.0,2254,350142050,DOLCINOPOLIS
SP,350,143040,Dourado,8169.0,8169,350143040,DOURADO
SP,350,144030,Dracena,46735.0,46735,350144030,DRACENA
SP,350,145020,Duartina,12532.0,12532,350145020,DUARTINA
SP,350,146010,Dumont,9764.0,9764,350146010,DUMONT
SP,350,147000,Echaporã,6291.0,6291,350147000,ECHAPORA
SP,350,148090,Eldorado,13109.0,13109,350148090,ELDORADO
SP,350,149080,Elias Fausto,18168.0,18168,350149080,ELIAS FAUSTO
SP,350,149240,Elisiário,3190.0,3190,350149240,ELISIARIO
SP,350,149570,Embaúba,2349.0,2349,350149570,EMBAUBA
SP,350,150040,Embu das Artes,259788.0,259788,350150040,EMBU DAS ARTES
SP,350,151030,Embu-Guaçu,68913.0,68913,350151030,EMBU-GUACU
SP,350,151290,Emilianópolis,3061.0,3061,350151290,EMILIANOPOLIS
SP,350,151520,Engenheiro Coelho,20261.0,20261,350151520,ENGENHEIRO COELHO
SP,350,151860,Espírito Santo do Pinhal,40610.0,40610,350151860,ESPIRITO SANTO DO PINHAL
SP,350,151940,Espírito Santo do Turvo,4214.0,4214,350151940,ESPIRITO SANTO DO TURVO
SP,350,152020,Estrela d'Oeste,9696.0,9696,350152020,ESTRELA D'OESTE
SP,350,153010,Estrela do Norte,2751.0,2751,350153010,ESTRELA DO NORTE
SP,350,153500,Euclides da Cunha Paulista,7883.0,7883,350153500,EUCLIDES DA CUNHA PAULISTA
SP,350,154000,Fartura,17029.0,17029,350154000,FARTURA
SP,350,155090,Fernandópolis,73508.0,73508,350155090,FERNANDOPOLIS
SP,350,156080,Fernando Prestes,6080.0,6080,350156080,FERNANDO PRESTES
SP,350,156570,Fernão,1692.0,1692,350156570,FERNAO
SP,350,157070,Ferraz de Vasconcelos,186479.0,186479,350157070,FERRAZ DE VASCONCELOS
SP,350,158060,Flora Rica,1483.0,1483,350158060,FLORA RICA
SP,350,159050,Floreal,2747.0,2747,350159050,FLOREAL
SP,350,160020,Flórida Paulista,13175.0,13175,350160020,FLORIDA PAULISTA
SP,350,161010,Florínea,4022.0,4022,350161010,FLORINEA
SP,350,162000,Franca,365494.0,365494,350162000,FRANCA
SP,350,163090,Francisco Morato,171476.0,171476,350163090,FRANCISCO MORATO
SP,350,164080,Franco da Rocha,150241.0,150241,350164080,FRANCO DA ROCHA
SP,350,165070,Gabriel Monteiro,2813.0,2813,350165070,GABRIEL MONTEIRO
SP,350,166060,Gália,6413.0,6413,350166060,GALIA
SP,350,167050,Garça,43081.0,43081,350167050,GARCA
SP,350,168040,Gastão Vidigal,3203.0,3203,350168040,GASTAO VIDIGAL
SP,350,168530,Gavião Peixoto,4806.0,4806,350168530,GAVIAO PEIXOTO
SP,350,169030,General Salgado,10437.0,10437,350169030,GENERAL SALGADO
SP,350,170000,Getulina,10337.0,10337,350170000,GETULINA
SP,350,171090,Glicério,4158.0,4158,350171090,GLICERIO
SP,350,172080,Guaiçara,11478.0,11478,350172080,GUAICARA
SP,350,173070,Guaimbê,5609.0,5609,350173070,GUAIMBE
SP,350,174060,Guaíra,40489.0,40489,350174060,GUAIRA
SP,350,175050,Guapiaçu,22445.0,22445,350175050,GUAPIACU
SP,350,176040,Guapiara,17225.0,17225,350176040,GUAPIARA
SP,350,177030,Guará,18748.0,18748,350177030,GUARA
SP,350,178020,Guaraçaí,7453.0,7453,350178020,GUARACAI
SP,350,179010,Guaraci,10554.0,10554,350179010,GUARACI
SP,350,180080,Guarani d'Oeste,1999.0,1999,350180080,GUARANI D'OESTE
SP,350,181070,Guarantã,6532.0,6532,350181070,GUARANTA
SP,350,182060,Guararapes,31888.0,31888,350182060,GUARARAPES
SP,350,183050,Guararema,32620.0,32620,350183050,GUARAREMA
SP,350,184040,Guaratinguetá,121916.0,121916,350184040,GUARATINGUETA
SP,350,185030,Guareí,15285.0,15285,350185030,GUAREI
SP,350,186020,Guariba,38678.0,38678,350186020,GUARIBA
SP,350,187010,Guarujá,294871.0,294871,350187010,GUARUJA
SP,350,188000,Guarulhos,1349100.0,1349100,350188000,GUARULHOS
SP,350,188590,Guatapará,7474.0,7474,350188590,GUATAPARA
SP,350,189090,Guzolândia,4259.0,4259,350189090,GUZOLANDIA
SP,350,190060,Herculândia,9316.0,9316,350190060,HERCULANDIA
SP,350,190550,Holambra,15718.0,15718,350190550,HOLAMBRA
SP,350,190710,Hortolândia,248842.0,248842,350190710,HORTOLANDIA
SP,350,191050,Iacanga,10648.0,10648,350191050,IACANGA
SP,350,192040,Iacri,6197.0,6197,350192040,IACRI
SP,350,192530,Iaras,8313.0,8313,350192530,IARAS
SP,350,193030,Ibaté,33160.0,33160,350193030,IBATE
SP,350,194020,Ibirá,11952.0,11952,350194020,IBIRA
SP,350,195010,Ibirarema,6450.0,6450,350195010,IBIRAREMA
SP,350,196000,Ibitinga,62143.0,62143,350196000,IBITINGA
SP,350,197090,Ibiúna,77801.0,77801,350197090,IBIUNA
SP,350,198080,Icém,7982.0,7982,350198080,ICEM
SP,350,199070,Iepê,7739.0,7739,350199070,IEPE
SP,350,200040,Igaraçu do Tietê,23421.0,23421,350200040,IGARACU DO TIETE
SP,350,201030,Igarapava,26696.0,26696,350201030,IGARAPAVA
SP,350,202020,Igaratá,10984.0,10984,350202020,IGARATA
SP,350,203010,Iguape,29891.0,29891,350203010,IGUAPE
SP,350,204000,Ilhabela,36559.0,36559,350204000,ILHABELA
SP,350,204260,Ilha Comprida,14104.0,14104,350204260,ILHA COMPRIDA
SP,350,204420,Ilha Solteira,26257.0,26257,350204420,ILHA SOLTEIRA
SP,350,205090,Indaiatuba,269657.0,269657,350205090,INDAIATUBA
SP,350,206080,Indiana,5200.0,5200,350206080,INDIANA
SP,350,207070,Indiaporã,4113.0,4113,350207070,INDIAPORA
SP,350,208060,Inúbia Paulista,3671.0,3671,350208060,INUBIA PAULISTA
SP,350,209050,Ipaussu,13935.0,13935,350209050,IPAUSSU
SP,350,210020,Iperó,38277.0,38277,350210020,IPERO
SP,350,211010,Ipeúna,7027.0,7027,350211010,IPEUNA
SP,350,211500,Ipiguá,7115.0,7115,350211500,IPIGUA
SP,350,212000,Iporanga,4083.0,4083,350212000,IPORANGA
SP,350,213090,Ipuã,14701.0,14701,350213090,IPUA
SP,350,214080,Iracemápolis,22500.0,22500,350214080,IRACEMAPOLIS
SP,350,215070,Irapuã,6932.0,6932,350215070,IRAPUA
SP,350,216060,Irapuru,7120.0,7120,350216060,IRAPURU
SP,350,217050,Itaberá,18263.0,18263,350217050,ITABERA
SP,350,218040,Itaí,25979.0,25979,350218040,ITAI
SP,350,219030,Itajobi,17502.0,17502,350219030,ITAJOBI
SP,350,220000,Itaju,3715.0,3715,350220000,ITAJU
SP,350,221090,Itanhaém,118495.0,118495,350221090,ITANHAEM
SP,350,221580,Itaoca,3497.0,3497,350221580,ITAOCA
SP,350,222080,Itapecerica da Serra,163003.0,163003,350222080,ITAPECERICA DA SERRA
SP,350,223070,Itapetininga,164256.0,164256,350223070,ITAPETININGA
SP,350,224060,Itapeva,92393.0,92393,350224060,ITAPEVA
SP,350,225050,Itapevi,242995.0,242995,350225050,ITAPEVI
SP,350,226040,Itapira,74038.0,74038,350226040,ITAPIRA
SP,350,226530,Itapirapuã Paulista,4420.0,4420,350226530,ITAPIRAPUA PAULISTA
SP,350,227030,Itápolis,40445.0,40445,350227030,ITAPOLIS
SP,350,228020,Itaporanga,14245.0,14245,350228020,ITAPORANGA
SP,350,229010,Itapuí,14035.0,14035,350229010,ITAPUI
SP,350,230080,Itapura,4002.0,4002,350230080,ITAPURA
SP,350,231070,Itaquaquecetuba,382983.0,382983,350231070,ITAQUAQUECETUBA
SP,350,232060,Itararé,45213.0,45213,350232060,ITARARE
SP,350,233050,Itariri,15916.0,15916,350233050,ITARIRI
SP,350,234040,Itatiba,127112.0,127112,350234040,ITATIBA
SP,350,235030,Itatinga,19462.0,19462,350235030,ITATINGA
SP,350,236020,Itirapina,16454.0,16454,350236020,ITIRAPINA
SP,350,237010,Itirapuã,5857.0,5857,350237010,ITIRAPUA
SP,350,238000,Itobi,8227.0,8227,350238000,ITOBI
SP,350,239090,Itu,175047.0,175047,350239090,ITU
SP,350,240060,Itupeva,74994.0,74994,350240060,ITUPEVA
SP,350,241050,Ituverava,38413.0,38413,350241050,ITUVERAVA
SP,350,242040,Jaborandi,6280.0,6280,350242040,JABORANDI
SP,350,243030,Jaboticabal,73473.0,73473,350243030,JABOTICABAL
SP,350,244020,Jacareí,250952.0,250952,350244020,JACAREI
SP,350,245010,Jaci,7944.0,7944,350245010,JACI
SP,350,246000,Jacupiranga,16216.0,16216,350246000,JACUPIRANGA
SP,350,247090,Jaguariúna,62309.0,62309,350247090,JAGUARIUNA
SP,350,248080,Jales,50078.0,50078,350248080,JALES
SP,350,249070,Jambeiro,6611.0,6611,350249070,JAMBEIRO
SP,350,250030,Jandira,121550.0,121550,350250030,JANDIRA
SP,350,251020,Jardinópolis,47125.0,47125,350251020,JARDINOPOLIS
SP,350,252010,Jarinu,40007.0,40007,350252010,JARINU
SP,350,253000,Jaú,137409.0,137409,350253000,JAU
SP,350,254090,Jeriquara,4000.0,4000,350254090,JERIQUARA
SP,350,255080,Joanópolis,13131.0,13131,350255080,JOANOPOLIS
SP,350,256070,João Ramalho,4464.0,4464,350256070,JOAO RAMALHO
SP,350,257060,José Bonifácio,37992.0,37992,350257060,JOSE BONIFACIO
SP,350,258050,Júlio Mesquita,4302.0,4302,350258050,JULIO MESQUITA
SP,350,258540,Jumirim,3132.0,3132,350258540,JUMIRIM
SP,350,259040,Jundiaí,463039.0,463039,350259040,JUNDIAI
SP,350,260010,Junqueirópolis,20939.0,20939,350260010,JUNQUEIROPOLIS
SP,350,261000,Juquiá,17184.0,17184,350261000,JUQUIA
SP,350,262090,Juquitiba,27969.0,27969,350262090,JUQUITIBA
SP,350,263080,Lagoinha,5183.0,5183,350263080,LAGOINHA
SP,350,264070,Laranjal Paulista,27044.0,27044,350264070,LARANJAL PAULISTA
SP,350,265060,Lavínia,9940.0,9940,350265060,LAVINIA
SP,350,266050,Lavrinhas,7348.0,7348,350266050,LAVRINHAS
SP,350,267040,Leme,101537.0,101537,350267040,LEME
SP,350,268030,Lençóis Paulista,68568.0,68568,350268030,LENCOIS PAULISTA
SP,350,269020,Limeira,301292.0,301292,350269020,LIMEIRA
SP,350,270090,Lindóia,7158.0,7158,350270090,LINDOIA
SP,350,271080,Lins,76844.0,76844,350271080,LINS
SP,350,272070,Lorena,87468.0,87468,350272070,LORENA
SP,350,272560,Lourdes,1962.0,1962,350272560,LOURDES
SP,350,273060,Louveira,54865.0,54865,350273060,LOUVEIRA
SP,350,274050,Lucélia,20378.0,20378,350274050,LUCELIA
SP,350,275040,Lucianópolis,2423.0,2423,350275040,LUCIANOPOLIS
SP,350,276030,Luís Antônio,12564.0,12564,350276030,LUIS ANTONIO
SP,350,277020,Luiziânia,4740.0,4740,350277020,LUIZIANIA
SP,350,278010,Lupércio,4004.0,4004,350278010,LUPERCIO
SP,350,279000,Lutécia,2697.0,2697,350279000,LUTECIA
SP,350,280070,Macatuba,17140.0,17140,350280070,MACATUBA
SP,350,281060,Macaubal,7581.0,7581,350281060,MACAUBAL
SP,350,282050,Macedônia,4058.0,4058,350282050,MACEDONIA
SP,350,283040,Magda,3211.0,3211,350283040,MAGDA
SP,350,284030,Mairinque,51888.0,51888,350284030,MAIRINQUE
SP,350,285020,Mairiporã,97835.0,97835,350285020,MAIRIPORA
SP,350,286010,Manduri,10122.0,10122,350286010,MANDURI
SP,350,287000,Marabá Paulista,4619.0,4619,350287000,MARABA PAULISTA
SP,350,288090,Maracaí,12804.0,12804,350288090,MARACAI
SP,350,288580,Marapoama,3415.0,3415,350288580,MARAPOAMA
SP,350,289080,Mariápolis,3526.0,3526,350289080,MARIAPOLIS
SP,350,290050,Marília,247348.0,247348,350290050,MARILIA
SP,350,291040,Marinópolis,1862.0,1862,350291040,MARINOPOLIS
SP,350,292030,Martinópolis,25240.0,25240,350292030,MARTINOPOLIS
SP,350,293020,Matão,81075.0,81075,350293020,MATAO
SP,350,294010,Mauá,429014.0,429014,350294010,MAUA
SP,350,295000,Mendonça,6420.0,6420,350295000,MENDONCA
SP,350,296090,Meridiano,4721.0,4721,350296090,MERIDIANO
SP,350,296580,Mesópolis,1990.0,1990,350296580,MESOPOLIS
SP,350,297080,Miguelópolis,19621.0,19621,350297080,MIGUELOPOLIS
SP,350,298070,Mineiros do Tietê,11322.0,11322,350298070,MINEIROS DO TIETE
SP,350,299060,Miracatu,18610.0,18610,350299060,MIRACATU
SP,350,300030,Mira Estrela,3209.0,3209,350300030,MIRA ESTRELA
SP,350,301020,Mirandópolis,28754.0,28754,350301020,MIRANDOPOLIS
SP,350,302010,Mirante do Paranapanema,16031.0,16031,350302010,MIRANTE DO PARANAPANEMA
SP,350,303000,Mirassol,65811.0,65811,350303000,MIRASSOL
SP,350,304090,Mirassolândia,4783.0,4783,350304090,MIRASSOLANDIA
SP,350,305080,Mococa,69372.0,69372,350305080,MOCOCA
SP,350,306070,Mogi das Cruzes,470302.0,470302,350306070,MOGI DAS CRUZES
SP,350,307060,Mogi Guaçu,160318.0,160318,350307060,MOGI GUACU
SP,350,308050,Mogi Mirim,95742.0,95742,350308050,MOGI MIRIM
SP,350,309040,Mombuca,3830.0,3830,350309040,MOMBUCA
SP,350,310010,Monções,1947.0,1947,350310010,MONCOES
SP,350,311000,Mongaguá,64845.0,64845,350311000,MONGAGUA
SP,350,312090,Monte Alegre do Sul,8923.0,8923,350312090,MONTE ALEGRE DO SUL
SP,350,313080,Monte Alto,48758.0,48758,350313080,MONTE ALTO
SP,350,314070,Monte Aprazível,22668.0,22668,350314070,MONTE APRAZIVEL
SP,350,315060,Monte Azul Paulista,18337.0,18337,350315060,MONTE AZUL PAULISTA
SP,350,316050,Monte Castelo,4306.0,4306,350316050,MONTE CASTELO
SP,350,317040,Monteiro Lobato,4205.0,4205,350317040,MONTEIRO LOBATO
SP,350,318030,Monte Mor,67832.0,67832,350318030,MONTE MOR
SP,350,319020,Morro Agudo,28521.0,28521,350319020,MORRO AGUDO
SP,350,320090,Morungaba,14147.0,14147,350320090,MORUNGABA
SP,350,320580,Motuca,4071.0,4071,350320580,MOTUCA
SP,350,321080,Murutinga do Sul,3748.0,3748,350321080,MURUTINGA DO SUL
SP,350,321570,Nantes,2697.0,2697,350321570,NANTES
SP,350,322070,Narandiba,5956.0,5956,350322070,NARANDIBA
SP,350,323060,Natividade da Serra,7155.0,7155,350323060,NATIVIDADE DA SERRA
SP,350,324050,Nazaré Paulista,18675.0,18675,350324050,NAZARE PAULISTA
SP,350,325040,Neves Paulista,9953.0,9953,350325040,NEVES PAULISTA
SP,350,326030,Nhandeara,9915.0,9915,350326030,NHANDEARA
SP,350,327020,Nipoã,4876.0,4876,350327020,NIPOA
SP,350,328010,Nova Aliança,6885.0,6885,350328010,NOVA ALIANCA
SP,350,328270,Nova Campina,8630.0,8630,350328270,NOVA CAMPINA
SP,350,328430,Nova Canaã Paulista,2055.0,2055,350328430,NOVA CANAA PAULISTA
SP,350,328680,Nova Castilho,1072.0,1072,350328680,NOVA CASTILHO
SP,350,329000,Nova Europa,9459.0,9459,350329000,NOVA EUROPA
SP,350,330070,Nova Granada,19733.0,19733,350330070,NOVA GRANADA
SP,350,331060,Nova Guataporanga,2188.0,2188,350331060,NOVA GUATAPORANGA
SP,350,332050,Nova Independência,4847.0,4847,350332050,NOVA INDEPENDENCIA
SP,350,332540,Novais,4463.0,4463,350332540,NOVAIS
SP,350,333040,Nova Luzitânia,2817.0,2817,350333040,NOVA LUZITANIA
SP,350,334030,Nova Odessa,64596.0,64596,350334030,NOVA ODESSA
SP,350,335020,Novo Horizonte,39494.0,39494,350335020,NOVO HORIZONTE
SP,350,336010,Nuporanga,7570.0,7570,350336010,NUPORANGA
SP,350,337000,Ocauçu,4418.0,4418,350337000,OCAUCU
SP,350,338090,Óleo,2535.0,2535,350338090,OLEO
SP,350,339080,Olímpia,56874.0,56874,350339080,OLIMPIA
SP,350,340050,Onda Verde,4942.0,4942,350340050,ONDA VERDE
SP,350,341040,Oriente,6180.0,6180,350341040,ORIENTE
SP,350,342030,Orindiúva,6157.0,6157,350342030,ORINDIUVA
SP,350,343020,Orlândia,39144.0,39144,350343020,ORLANDIA
SP,350,344010,Osasco,759524.0,759524,350344010,OSASCO
SP,350,345000,Oscar Bressane,2502.0,2502,350345000,OSCAR BRESSANE
SP,350,346090,Osvaldo Cruz,32112.0,32112,350346090,OSVALDO CRUZ
SP,350,347080,Ourinhos,106911.0,106911,350347080,OURINHOS
SP,350,347570,Ouroeste,10660.0,10660,350347570,OUROESTE
SP,350,348070,Ouro Verde,7900.0,7900,350348070,OURO VERDE
SP,350,349060,Pacaembu,15273.0,15273,350349060,PACAEMBU
SP,350,350020,Palestina,11704.0,11704,350350020,PALESTINA
SP,350,351010,Palmares Paulista,9666.0,9666,350351010,PALMARES PAULISTA
SP,350,352000,Palmeira d'Oeste,8971.0,8971,350352000,PALMEIRA D'OESTE
SP,350,353090,Palmital,19714.0,19714,350353090,PALMITAL
SP,350,354080,Panorama,15227.0,15227,350354080,PANORAMA
SP,350,355070,Paraguaçu Paulista,42049.0,42049,350355070,PARAGUACU PAULISTA
SP,350,356060,Paraibuna,17959.0,17959,350356060,PARAIBUNA
SP,350,357050,Paraíso,6218.0,6218,350357050,PARAISO
SP,350,358040,Paranapanema,19853.0,19853,350358040,PARANAPANEMA
SP,350,359030,Paranapuã,4118.0,4118,350359030,PARANAPUA
SP,350,360000,Parapuã,10720.0,10720,350360000,PARAPUA
SP,350,361090,Pardinho,7435.0,7435,350361090,PARDINHO
SP,350,362080,Pariquera-Açu,19603.0,19603,350362080,PARIQUERA-ACU
SP,350,362570,Parisi,3030.0,3030,350362570,PARISI
SP,350,363070,Patrocínio Paulista,14888.0,14888,350363070,PATROCINIO PAULISTA
SP,350,364060,Paulicéia,8255.0,8255,350364060,PAULICEIA
SP,350,365050,Paulínia,116674.0,116674,350365050,PAULINIA
SP,350,365700,Paulistânia,2156.0,2156,350365700,PAULISTANIA
SP,350,366040,Paulo de Faria,7390.0,7390,350366040,PAULO DE FARIA
SP,350,367030,Pederneiras,46337.0,46337,350367030,PEDERNEIRAS
SP,350,368020,Pedra Bela,6745.0,6745,350368020,PEDRA BELA
SP,350,369010,Pedranópolis,2856.0,2856,350369010,PEDRANOPOLIS
SP,350,370080,Pedregulho,15737.0,15737,350370080,PEDREGULHO
SP,350,371070,Pedreira,44385.0,44385,350371070,PEDREIRA
SP,350,371560,Pedrinhas Paulista,2833.0,2833,350371560,PEDRINHAS PAULISTA
SP,350,372060,Pedro de Toledo,11617.0,11617,350372060,PEDRO DE TOLEDO
SP,350,373050,Penápolis,63426.0,63426,350373050,PENAPOLIS
SP,350,374040,Pereira Barreto,24360.0,24360,350374040,PEREIRA BARRETO
SP,350,375030,Pereiras,9013.0,9013,350375030,PEREIRAS
SP,350,376020,Peruíbe,70629.0,70629,350376020,PERUIBE
SP,350,377010,Piacatu,5631.0,5631,350377010,PIACATU
SP,350,378000,Piedade,54266.0,54266,350378000,PIEDADE
SP,350,379090,Pilar do Sul,28459.0,28459,350379090,PILAR DO SUL
SP,350,380060,Pindamonhangaba,172681.0,172681,350380060,PINDAMONHANGABA
SP,350,381050,Pindorama,14704.0,14704,350381050,PINDORAMA
SP,350,382040,Pinhalzinho,15676.0,15676,350382040,PINHALZINHO
SP,350,383030,Piquerobi,3287.0,3287,350383030,PIQUEROBI
SP,350,385010,Piquete,12516.0,12516,350385010,PIQUETE
SP,350,386000,Piracaia,26795.0,26795,350386000,PIRACAIA
SP,350,387090,Piracicaba,440835.0,440835,350387090,PIRACICABA
SP,350,388080,Piraju,30294.0,30294,350388080,PIRAJU
SP,350,389070,Pirajuí,22734.0,22734,350389070,PIRAJUI
SP,350,390040,Pirangi,11085.0,11085,350390040,PIRANGI
SP,350,391030,Pirapora do Bom Jesus,18925.0,18925,350391030,PIRAPORA DO BOM JESUS
SP,350,392020,Pirapozinho,26097.0,26097,350392020,PIRAPOZINHO
SP,350,393010,Pirassununga,75594.0,75594,350393010,PIRASSUNUNGA
SP,350,394000,Piratininga,15657.0,15657,350394000,PIRATININGA
SP,350,395090,Pitangueiras,34361.0,34361,350395090,PITANGUEIRAS
SP,350,396080,Planalto,4451.0,4451,350396080,PLANALTO
SP,350,397070,Platina,3055.0,3055,350397070,PLATINA
SP,350,398060,Poá,106355.0,106355,350398060,POA
SP,350,399050,Poloni,5702.0,5702,350399050,POLONI
SP,350,400020,Pompéia,20520.0,20520,350400020,POMPEIA
SP,350,401010,Pongaí,3440.0,3440,350401010,PONGAI
SP,350,402000,Pontal,38286.0,38286,350402000,PONTAL
SP,350,402590,Pontalinda,4198.0,4198,350402590,PONTALINDA
SP,350,403090,Pontes Gestal,2411.0,2411,350403090,PONTES GESTAL
SP,350,404080,Populina,4182.0,4182,350404080,POPULINA
SP,350,405070,Porangaba,10850.0,10850,350405070,PORANGABA
SP,350,406060,Porto Feliz,58605.0,58605,350406060,PORTO FELIZ
SP,350,407050,Porto Ferreira,53966.0,53966,350407050,PORTO FERREIRA
SP,350,407540,Potim,20801.0,20801,350407540,POTIM
SP,350,408040,Potirendaba,19097.0,19097,350408040,POTIRENDABA
SP,350,408530,Pracinha,2589.0,2589,350408530,PRACINHA
SP,350,409030,Pradópolis,17299.0,17299,350409030,PRADOPOLIS
SP,350,410000,Praia Grande,368539.0,368539,350410000,PRAIA GRANDE
SP,350,410590,Pratânia,5264.0,5264,350410590,PRATANIA
SP,350,411090,Presidente Alves,3830.0,3830,350411090,PRESIDENTE ALVES
SP,350,412080,Presidente Bernardes,14803.0,14803,350412080,PRESIDENTE BERNARDES
SP,350,413070,Presidente Epitácio,40322.0,40322,350413070,PRESIDENTE EPITACIO
SP,350,414060,Presidente Prudente,234706.0,234706,350414060,PRESIDENTE PRUDENTE
SP,350,415050,Presidente Venceslau,35810.0,35810,350415050,PRESIDENTE VENCESLAU
SP,350,416040,Promissão,35973.0,35973,350416040,PROMISSAO
SP,350,416530,Quadra,3477.0,3477,350416530,QUADRA
SP,350,417030,Quatá,13412.0,13412,350417030,QUATA
SP,350,418020,Queiroz,3366.0,3366,350418020,QUEIROZ
SP,350,419010,Queluz,9074.0,9074,350419010,QUELUZ
SP,350,420080,Quintana,7260.0,7260,350420080,QUINTANA
SP,350,421070,Rafard,9145.0,9145,350421070,RAFARD
SP,350,422060,Rancharia,29387.0,29387,350422060,RANCHARIA
SP,350,423050,Redenção da Serra,4637.0,4637,350423050,REDENCAO DA SERRA
SP,350,424040,Regente Feijó,20620.0,20620,350424040,REGENTE FEIJO
SP,350,425030,Reginópolis,7820.0,7820,350425030,REGINOPOLIS
SP,350,426020,Registro,61927.0,61927,350426020,REGISTRO
SP,350,427010,Restinga,6486.0,6486,350427010,RESTINGA
SP,350,428000,Ribeira,3158.0,3158,350428000,RIBEIRA
SP,350,429090,Ribeirão Bonito,11040.0,11040,350429090,RIBEIRAO BONITO
SP,350,430060,Ribeirão Branco,18942.0,18942,350430060,RIBEIRAO BRANCO
SP,350,431050,Ribeirão Corrente,4717.0,4717,350431050,RIBEIRAO CORRENTE
SP,350,432040,Ribeirão do Sul,4776.0,4776,350432040,RIBEIRAO DO SUL
SP,350,432380,Ribeirão dos Índios,2040.0,2040,350432380,RIBEIRAO DOS INDIOS
SP,350,432530,Ribeirão Grande,7571.0,7571,350432530,RIBEIRAO GRANDE
SP,350,433030,Ribeirão Pires,118954.0,118954,350433030,RIBEIRAO PIRES
SP,350,434020,Ribeirão Preto,731639.0,731639,350434020,RIBEIRAO PRETO
SP,350,435010,Riversul,5628.0,5628,350435010,RIVERSUL
SP,350,436000,Rifaina,4179.0,4179,350436000,RIFAINA
SP,350,437090,Rincão,9101.0,9101,350437090,RINCAO
SP,350,438080,Rinópolis,9334.0,9334,350438080,RINOPOLIS
SP,350,439070,Rio Claro,210323.0,210323,350439070,RIO CLARO
SP,350,440040,Rio das Pedras,32329.0,32329,350440040,RIO DAS PEDRAS
SP,350,441030,Rio Grande da Serra,45324.0,45324,350441030,RIO GRANDE DA SERRA
SP,350,442020,Riolândia,10444.0,10444,350442020,RIOLANDIA
SP,350,442510,Rosana,17434.0,17434,350442510,ROSANA
SP,350,443010,Roseira,11137.0,11137,350443010,ROSEIRA
SP,350,444000,Rubiácea,2740.0,2740,350444000,RUBIACEA
SP,350,445090,Rubinéia,3998.0,3998,350445090,RUBINEIA
SP,350,446080,Sabino,5182.0,5182,350446080,SABINO
SP,350,447070,Sagres,2522.0,2522,350447070,SAGRES
SP,350,448060,Sales,6645.0,6645,350448060,SALES
SP,350,449050,Sales Oliveira,11683.0,11683,350449050,SALES OLIVEIRA
SP,350,450010,Salesópolis,15381.0,15381,350450010,SALESOPOLIS
SP,350,451000,Salmourão,4883.0,4883,350451000,SALMOURAO
SP,350,451590,Saltinho,8407.0,8407,350451590,SALTINHO
SP,350,452090,Salto,141111.0,141111,350452090,SALTO
SP,350,453080,Salto de Pirapora,45262.0,45262,350453080,SALTO DE PIRAPORA
SP,350,454070,Salto Grande,9221.0,9221,350454070,SALTO GRANDE
SP,350,455060,Sandovalina,3697.0,3697,350455060,SANDOVALINA
SP,350,456050,Santa Adélia,14193.0,14193,350456050,SANTA ADELIA
SP,350,457040,Santa Albertina,6566.0,6566,350457040,SANTA ALBERTINA
SP,350,458030,Santa Bárbara d'Oeste,189456.0,189456,350458030,SANTA BARBARA D'OESTE
SP,350,460090,Santa Branca,14219.0,14219,350460090,SANTA BRANCA
